,word,count
1320,गति,10
1321,गम,4
1322,गमत,8
1323,गया,1
1324,गरिमा,3
1325,गायत्री,5
1326,गायरौ,1
1327,गीगाबाईट,1
1328,गुट,15
1329,गुट्ट,3
1330,गोपुर,4
1331,गोरोचन,1
1332,गौतमी,2
1333,गौरव,5
1334,ग्रुप,3
1335,घटा,3
1336,घरवाली,14
1337,चकरिहा,2
1338,चक्रवर्ती,2
1339,चंचला,5
1340,चंदनीया,1
1341,चलचित्र,1
1342,चलन,6
1343,चामुंडा,1
1344,चामुंडेश्वरी,1
1345,चामुण्डा,1
1346,चाल,18
1347,चाह,10
1348,चाहत,2
1349,चूड़ा,12
1350,चेष्टा,17
1351,छत्तीस,1
1352,छन,4
1353,छिन,2
1354,छुट्टी,3
1355,छुधा,10
1356,जंग,5
1357,जगदंबा,1
1358,जगदंबिका,1
1359,जगदम्बिका,1
1360,जगद्विनाश,2
1361,जगन्मयी,1
1362,जगन्माता,1
1363,जगन्मोहिनी,1
1364,जननी,2
1365,जन्मदात्री,2
1366,जमाना,13
1367,ज़माना,9
1368,जया,3
1369,जरिआ,24
1370,ज़रिआ,24
1371,जरिया,24
1372,ज़रिया,24
1373,जरी,18
1374,ज़रीआ,24
1375,जरीया,24
1376,ज़रीया,24
1377,जस,4
1378,जहानक,2
1379,जीबी,4
1380,जीवनसंगिनी,14
1381,जीवनसाथी,16
1382,जुगत,18
1383,जोखिम,3
1384,जोग,39
1385,जोरू,14
1386,झँडूला,3
1387,झुंड,3
1388,झुण्ड,3
1389,टहलुआ,2
1390,ट्रॉय,4
1391,डगर,2
1392,डगरी,2
1393,तदबीर,18
1394,तबका,10
1395,तबक़ा,10
1396,तमन्ना,10
1397,तरकीब,18
1398,तराश,3
1399,तरीकत,19
1400,तरीक़त,19
1401,तलब,15
1402,तशनगी,17
1403,तश्नगी,17
1404,ताँता,8
1405,तांता,5
1406,ताँती,15
1407,तांती,15
1408,तातील,3
1409,ताबेदार,2
1410,तारकतीर्थ,1
1411,तिजारती,5
1412,तिज़ारती,5
1413,तृषा,17
1414,तृष्णा,17
1415,त्रिदशेश्वरी,1
1416,त्रिनयना,1
1417,त्रिभुवनसुंदरी,1
1418,त्रिभुवनसुन्दरी,1
1419,त्वाष्टी,1
1420,दबंग,1
1421,दमोड़ा,1
1422,दयिता,14
1423,दर,5
1424,दरवाज़ा,4
1425,दरसाना,5
1426,दर्जा,9
1427,दर्शक,3
1428,दर्शाना,5
1429,दल,9
1430,दलपति,2
1431,दशा,6
1432,दस्तूर,6
1433,दाबदार,1
1434,दाम,1
1435,दारा,14
1436,दास,2
1437,दिखलाते,1
1438,दिखलाना,5
1439,दिखाना,5
1440,दिन,8
1441,दिलचस्पी,8
1442,दुथन,14
1443,दुर्गा,1
1444,दुर्लभ,36
1445,दुवार,4
1446,देवश्री,1
1447,देवी,1
1448,दोस्त,2
1449,दोस्तदार,2
1450,दौर,11
1451,दौरान,9
1452,द्रष्टा,3
1453,द्वार,4
1454,द्वारा,4
1455,धनि,14
1456,धरमपत्नी,14
1457,धर्मपत्नी,14
1458,धाक,16
1459,धात्री,13
1460,नंदा,1
1461,नंदिनी,7
1462,नन्दा,1
1463,नन्दिनी,7
1464,नफर,3
1465,नफ़र,3
1466,नलपट्टिका,1
1467,नाक,9
1468,नाजिर,4
1469,नाज़िर,4
1470,नादिर,36
1471,नाम,9
1472,नामनिशान,1
1473,नामवरी,4
1474,नामोनिशाँ,1
1475,नायकत्व,1
1476,नारायणी,1
1477,निकर,4
1478,निकुरंब,3
1479,निकुरम्ब,4
1480,निमिष,2
1481,निमेख,2
1482,निमेष,2
1483,नियम,13
1484,निराला,36
1485,निर्मा,1
1486,नुसखा,18
1487,नुसख़ा,18
1488,नुस्खा,18
1489,नुस्ख़ा,18
1490,नेकनामी,4
1491,नेतृत्त्व,1
1492,नेतृत्व,1
1493,नैऋती,1
1494,नौकर,2
1495,न्यारा,36
1496,पंक्ति,5
1497,पखान,4
1498,पंगत,6
1499,पंगती,5
1500,पटरा,4
1501,पटेला,2
1502,पण,16
1503,पण्यांधा,13
1504,पण्यान्धा,13
1505,पत,15
1506,पतपानी,9
1507,पत्थर,4
1508,पत्नी,14
1509,पथ,2
1510,पंथ,5
1511,पंथकी,1
1512,पथगामी,1
1513,पथचारी,1
1514,पथिक,1
1515,पंथी,1
1516,पदवी,22
1517,पद्मगुणा,1
1518,पद्ममालिनी,1
1519,पद्महस्ता,1
1520,पद्मा,1
1521,पद्मालया,1
1522,पन्थ,5
1523,पन्थकी,1
1524,पन्थाई,1
1525,पन्थी,1
1526,परपंच,1
1527,परपञ्च,1
1528,परंपरा,6
1529,परमिशन,1
1530,परमेश्वरी,1
1531,परम्परा,6
1532,परम्परागत,7
1533,परवानगी,1
1534,परिचारक,2
1535,परिणीता,1
1536,परिनीता,1
1537,परिपाटी,6
1538,पर्वतात्मजा,1
1539,पल,4
1540,पलटन,3
1541,पल्टन,3
1542,पवि,6
1543,पसंद,8
1544,पसन्द,8
1545,पहुँच,7
1546,पहुंच,7
1547,पाटा,2
1548,पांत,5
1549,पांथ,1
1550,पाथर,4
1551,पान्थ,1
1552,पाबंद,2
1553,पाबन्द,2
1554,पारंपरिक,7
1555,पारम्परिक,7
1556,पारस,2
1557,पारिकुट,2
1558,पार्षद,2
1559,पांशुपत्र,2
1560,पाषाण,4
1561,पाहन,4
1562,पिक्चर,3
1563,पिंगला,1
1564,पिङ्गला,1
1565,पिंडपुष्पक,2
1566,पिण्डपुष्पक,2
1567,पिपासा,17
1568,पीता,1
1569,पुष्कर,14
1570,पूछ,9
1571,पेखक,3
1572,पेशावर,6
1573,पेशेवर,6
1574,पैकार,2
1575,पैठ,7
1576,पैसेंजर,1
1577,पैसेन्जर,1
1578,प्यास,17
1579,प्रक्रिया,22
1580,प्रख्याति,4
1581,प्रगल्भा,1
1582,प्रचार,4
1583,प्रजायिनी,2
1584,प्रणयिता,2
1585,प्रणाली,21
1586,प्रतिख्याति,4
1587,प्रतिदारण,2
1588,प्रतिभास,11
1589,प्रतिरूप,7
1590,प्रतिष्ठा,9
1591,प्रतिष्ठान,8
1592,प्रथा,6
1593,प्रथाओं,2
1594,प्रधान,11
1595,प्रपंच,1
1596,प्रपञ्च,1
1597,प्रभारी,5
1598,प्रभावशाली,5
1599,प्रभावशील,1
1600,प्रभावी,5
1601,प्रमुख,11
1602,प्रयोग,31
1603,प्रलय,2
1604,प्रवाल,4
1605,प्रसिद्धि,4
1606,प्रसू,2
1607,प्रस्तर,4
1608,प्रस्थापन,4
1609,प्रस्थापना,4
1610,प्रहरण,6
1611,प्रायोगिक,2
1612,प्रारूप,6
1613,प्रिय,16
1614,प्रियंगु,13
1615,प्रियंगू,13
1616,प्रियङ्गु,13
1617,प्रियङ्गू,13
1618,प्रियतमा,18
1619,प्रोसेस,21
1620,फंडा,18
1621,फण्डा,18
1622,फारस,2
1623,फ़ारस,2
1624,फ़िल्म,1
1625,फुरसत,3
1626,फ़ुरसत,3
1627,फुर्सत,3
1628,फ़ुर्सत,3
1629,फौज,3
1630,फ़ौज,3
1631,बटाऊ,1
1632,बटोही,1
1633,बतलाना,7
1634,बताना,7
1635,बथुआ,2
1636,बंधु,2
1637,बधू,14
1638,बधूटी,14
1639,बनावट,5
1640,बन्धु,2
1641,बला,6
1642,बहुभुजा,1
1643,बाँछना,10
1644,बाँछा,10
1645,बाट,2
1646,बाथू,2
1647,बाँधव,2
1648,बांधव,2
1649,बान्धव,2
1650,बावज़ूद,1
1651,बिरद,6
1652,बिलावल,18
1653,बीबी,14
1654,बीवी,14
1655,बेगम,14
1656,बेग़म,14
1657,बेजोड़,36
1658,बेड़ा,7
1659,बेनजीर,36
1660,बेनिमून,36
1661,बेमिसाल,36
1662,ब्राह्मी,2
1663,भार्गवी,1
1664,भार्या,14
1665,भालचंद्र,5
1666,भालचन्द्र,5
1667,भूक,10
1668,भूख,10
1669,भूतनायिका,1
1670,भृत्य,2
1671,मंगलचंडिका,1
1672,मंगलचण्डिका,1
1673,मंजुनाशी,1
1674,मडराना,1
1675,मंडराना,1
1676,मंडराने,1
1677,मँडलाना,1
1678,मंडलाना,1
1679,मदि,2
1680,मनोकामना,10
1681,मनोभावना,10
1682,मनोरथ,10
1683,मनोवांछा,10
1684,मरजी,10
1685,मरज़ी,10
1686,मर्जी,10
1687,मर्ज़ी,10
1688,मर्यादा,16
1689,मलिक,5
1690,मंशा,22
1691,मसविदा,19
1692,मंसा,22
1693,महत,8
1694,महतारी,2
1695,महत्,8
1696,महत्ता,1
1697,महत्त्व,3
1698,महत्व,3
1699,महत्वपूर्णता,1
1700,महात्म्य,3
1701,महाप्रकृति,1
1702,महामाया,2
1703,महायोगेश्वरी,1
1704,महालय,2
1705,महाश्वेता,2
1706,महिमा,5
1707,महिषासुरमर्दिनी,1
1708,महोग्रा,1
1709,माँ,2
1710,मां,2
1711,माई,2
1712,माता,2
1713,मातारी,2
1714,मातृ,2
1715,मातृका,4
1716,मातेश्वरी,1
1717,मादर,2
1718,मादा,13
1719,माने,4
1720,मान्यता,2
1721,मायने,4
1722,माया,2
1723,मार्ग,26
1724,मार्गिक,1
1725,माल,24
1726,माला,5
1727,मालिका,5
1728,माहली,2
1729,मितवा,2
1730,मित्र,2
1731,मिनट,4
1732,मिनिट,4
1733,मिरंगा,2
1734,मीत,2
1735,मुखिया,11
1736,मुजायका,5
1737,मुराद,10
1738,मुलाजिम,2
1739,मुलाज़िम,2
1740,मुसाफिर,1
1741,मुसाफ़िर,1
1742,मुसीबत,5
1743,मुहाजिर,2
1744,मूँगा,2
1745,मूर्ति,7
1746,मूर्त्ति,5
1747,मूल्य,2
1748,मूल्यों,1
1749,मृध,2
1750,मेहरी,14
1751,मैया,2
1752,मोटरी,3
1753,मोल,1
1754,मौका,5
1755,मौक़ा,5
1756,ययी,9
1757,यश,4
1758,यात्रियों,1
1759,यात्री,1
1760,यार,2
1761,युक्ति,30
1762,युगांत,2
1763,युगांतक,2
1764,युगान्त,2
1765,युगान्तक,2
1766,युद्ध,2
1767,यूथ,9
1768,यूथप,2
1769,यूथपति,2
1770,योग,38
1771,योगमाता,1
1772,योगीश्वरी,1
1773,योगेश्वरी,1
1774,योधन,2
1775,रक्तकंद,2
1776,रक्तकंदल,2
1777,रक्तकन्द,2
1778,रक्तकन्दल,2
1779,रक्ताकार,2
1780,रक्तांग,3
1781,रगबत,10
1782,रग़बत,10
1783,रंगरूप,5
1784,रचना,11
1785,रजा,12
1786,रज़ा,12
1787,रण,2
1788,रत्नकंदल,2
1789,रत्नकन्दल,2
1790,रत्नद्रुम,2
1791,रफ्तार,1
1792,रफ़्तार,1
1793,रमा,1
1794,रसा,18
1795,रसाई,5
1796,रसायनवरा,13
1797,रसूख,11
1798,रस्म,9
1799,रहगुजर,2
1800,रहगुज़र,2
1801,रहनुमाई,1
1802,रावल,5
1803,रास्ता,18
1804,राह,18
1805,राहगीर,1
1806,राही,1
1807,रिफ्युजी,2
1808,रिवाज,6
1809,रिस्क,3
1810,रुआबदार,1
1811,रुखसत,6
1812,रुख़सत,6
1813,रुख्सत,6
1814,रुख़्सत,6
1815,रुचि,16
1816,रुतबा,13
1817,रुतबेदार,1
1818,रुवाबदार,1
