,pid,word,simplicity,complexity
675,eicwgihgtp1,फरज़िंद,2,1
676,eicwgihgtp1,फरजिन्द,3,1
677,eicwgihgtp1,फरज़िन्द,2,1
678,eicwgihgtp1,फर्ज़ंद,1,1
679,eicwgihgtp1,फर्जंद,2,1
680,eicwgihgtp1,फर्ज़न्द,2,1
681,eicwgihgtp1,फर्जंन्द,2,1
682,eicwgihgtp1,फर्जिंद,2,1
683,eicwgihgtp1,फर्ज़िंद,2,1
684,eicwgihgtp1,फर्जिन्द,2,1
685,eicwgihgtp1,फर्ज़िन्द,2,1
688,eicwgihgtp1,फेस्टिवल,2,1
689,eicwgihgtp1,फ़ेस्टिवल,1,1
690,eicwgihgtp1,बंक,3,1
691,eicwgihgtp1,बंकट,3,1
692,eicwgihgtp1,बंगा,3,1
693,eicwgihgtp1,बच्चा,5,0
694,eicwgihgtp1,बँटवारा,3,1
695,eicwgihgtp1,बंटवारा,3,1
696,eicwgihgtp1,बँटाई,2,1
697,eicwgihgtp1,बदौलत,3,1
698,eicwgihgtp1,बरखास्त,3,1
699,eicwgihgtp1,बरख़ास्त,3,1
700,eicwgihgtp1,बरख्वास्त,1,1
701,eicwgihgtp1,बरख़्वास्त,1,1
703,eicwgihgtp1,बलखाता,3,1
704,eicwgihgtp1,बलवान,3,1
705,eicwgihgtp1,बस,5,0
706,eicwgihgtp1,बहादुर,3,1
707,eicwgihgtp1,बहाली,3,1
709,eicwgihgtp1,बाँकड़ा,2,1
710,eicwgihgtp1,बांकड़ा,3,1
711,eicwgihgtp1,बाँकुड़ा,2,1
712,eicwgihgtp1,बांकुड़ा,3,1
713,eicwgihgtp1,बारी,4,0
714,eicwgihgtp1,बाल,5,0
715,eicwgihgtp1,बालक,5,0
716,eicwgihgtp1,बाशिन्दा,2,1
717,eicwgihgtp1,बाहुबली,5,0
720,eicwgihgtp1,बिना,3,1
721,eicwgihgtp1,बिलकुल,4,0
722,eicwgihgtp1,बिलाशक,3,1
723,eicwgihgtp1,बिल्कुल,4,0
724,eicwgihgtp1,बीरो,3,1
726,eicwgihgtp1,बृहत्काय,2,1
727,eicwgihgtp1,बेटा,5,0
728,eicwgihgtp1,बेर,4,0
729,eicwgihgtp1,बेशक,3,1
730,eicwgihgtp1,बोधातीत,3,1
731,eicwgihgtp1,भइया,3,1
732,eicwgihgtp1,भंग,4,0
733,eicwgihgtp1,भङ्ग,2,1
734,eicwgihgtp1,भट,4,0
735,eicwgihgtp1,भर,4,0
738,eicwgihgtp1,भाई,5,0
739,eicwgihgtp1,भाईसाहब,3,1
740,eicwgihgtp1,भाजन,4,0
745,eicwgihgtp1,भारीभड़कम,2,1
746,eicwgihgtp1,भारीभरकम,2,1
747,eicwgihgtp1,भिज्ञता,3,1
748,eicwgihgtp1,भीमकाय,4,0
749,eicwgihgtp1,भूमिजात,3,1
750,eicwgihgtp1,भैया,3,1
751,eicwgihgtp1,मंजुल,3,1
752,eicwgihgtp1,मद,4,0
753,eicwgihgtp1,मदद,3,1
754,eicwgihgtp1,मंदी,3,1
755,eicwgihgtp1,मननशील,2,1
756,eicwgihgtp1,मनसा,3,1
757,eicwgihgtp1,मन्दी,3,1
758,eicwgihgtp1,मरना,5,0
759,eicwgihgtp1,मरायल,3,1
760,eicwgihgtp1,मर्द,3,1
761,eicwgihgtp1,महज़,3,1
762,eicwgihgtp1,महाकाय,4,0
763,eicwgihgtp1,माटी,2,1
764,eicwgihgtp1,मात्र,4,0
765,eicwgihgtp1,मान,4,0
766,eicwgihgtp1,मानस,4,0
767,eicwgihgtp1,मिट्टी,2,1
768,eicwgihgtp1,मुअत्तल,3,1
769,eicwgihgtp1,मुकर्रर,2,1
770,eicwgihgtp1,मुफ़्त,2,1
771,eicwgihgtp1,मुलायम,3,1
772,eicwgihgtp1,मुलायमियत,2,1
774,eicwgihgtp1,मृत्तिका,3,1
775,eicwgihgtp1,मृदा,3,1
776,eicwgihgtp1,मृदुलता,2,1
777,eicwgihgtp1,मोड़दार,3,1
778,eicwgihgtp1,मोड़ा,3,1
779,eicwgihgtp1,यकीनन,3,1
780,eicwgihgtp1,यक़ीनन,2,1
781,eicwgihgtp1,युगांतर,3,1
782,eicwgihgtp1,युगांतराल,2,1
783,eicwgihgtp1,युगान्तर,3,1
784,eicwgihgtp1,युगान्तराल,2,1
785,eicwgihgtp1,यूनिट,5,0
786,eicwgihgtp1,रंगना,3,1
787,eicwgihgtp1,रणथंभोर,3,1
788,eicwgihgtp1,रणथम्भोर,3,1
789,eicwgihgtp1,रणथम्भौर,2,1
790,eicwgihgtp1,रधार,3,1
791,eicwgihgtp1,रविश,2,1
792,eicwgihgtp1,राजकुमार,4,0
793,eicwgihgtp1,राजकुँवर,2,1
794,eicwgihgtp1,राजपुत्र,5,0
795,eicwgihgtp1,राजपूत,5,0
796,eicwgihgtp1,राहत,3,1
797,eicwgihgtp1,रिक्त,3,1
798,eicwgihgtp1,रिता,3,1
799,eicwgihgtp1,रीझना,3,1
800,eicwgihgtp1,रीझने,2,1
801,eicwgihgtp1,रीता,3,1
802,eicwgihgtp1,रीति,3,1
803,eicwgihgtp1,रुक्ष,5,0
804,eicwgihgtp1,रुग्णालय,2,1
805,eicwgihgtp1,रूख,5,0
806,eicwgihgtp1,रूँख,2,1
807,eicwgihgtp1,रूखड़ा,2,1
808,eicwgihgtp1,रूखरा,2,1
809,eicwgihgtp1,रेष,3,1
813,eicwgihgtp1,लगातार,3,1
814,eicwgihgtp1,लचर,3,1
816,eicwgihgtp1,लड़का,5,0
817,eicwgihgtp1,लप्पड़,2,1
818,eicwgihgtp1,लफ्फड़,2,1
820,eicwgihgtp1,लांछन,2,1
821,eicwgihgtp1,लांछना,3,1
822,eicwgihgtp1,लाल,5,0
823,eicwgihgtp1,लिहाजा,3,1
824,eicwgihgtp1,लिहाज़ा,3,1
825,eicwgihgtp1,लुढ़कना,2,1
826,eicwgihgtp1,लेट,4,0
827,eicwgihgtp1,वंक,3,1
828,eicwgihgtp1,वकूफ,3,1
829,eicwgihgtp1,वकूफ़,3,1
830,eicwgihgtp1,वक्र,3,1
832,eicwgihgtp1,वटु,3,1
833,eicwgihgtp1,वटुक,3,1
834,eicwgihgtp1,वतीरा,3,1
835,eicwgihgtp1,वस्तुतः,3,1
836,eicwgihgtp1,वाकई,2,1
837,eicwgihgtp1,वाक़ई,2,1
838,eicwgihgtp1,वाम,4,0
839,eicwgihgtp1,वाशिन्दा,3,1
841,eicwgihgtp1,विकराल,3,1
842,eicwgihgtp1,विखंडन,3,1
843,eicwgihgtp1,विखण्डन,3,1
844,eicwgihgtp1,विजानता,2,1
845,eicwgihgtp1,विटप,3,1
846,eicwgihgtp1,विटपी,3,1
847,eicwgihgtp1,वितरण,5,0
848,eicwgihgtp1,विधा,3,1
849,eicwgihgtp1,विधि,5,0
850,eicwgihgtp1,विधि,4,0
851,eicwgihgtp1,विनम्रता,5,0
852,eicwgihgtp1,विनय,5,0
853,eicwgihgtp1,विनीति,3,1
854,eicwgihgtp1,विभाग,5,0
855,eicwgihgtp1,विभाजन,5,0
856,eicwgihgtp1,विलंब,4,0
857,eicwgihgtp1,विशालकाय,4,0
858,eicwgihgtp1,विसर्जित,2,1
860,eicwgihgtp1,वीर,5,0
861,eicwgihgtp1,वीर्यज,3,1
862,eicwgihgtp1,वृक्ष,5,0
863,eicwgihgtp1,वृहत्,1,1
864,eicwgihgtp1,वेदित्व,3,1
865,eicwgihgtp1,वेद्यत्व,2,1
866,eicwgihgtp1,वेला,3,1
870,eicwgihgtp1,व्याज,3,1
871,eicwgihgtp1,व्रीड़न,2,1
872,eicwgihgtp1,व्रीडा,2,1
873,eicwgihgtp1,व्रीड़ा,2,1
877,eicwgihgtp1,शफाखाना,3,1
878,eicwgihgtp1,शफ़ाख़ाना,3,1
879,eicwgihgtp1,शल्ल,5,0
880,eicwgihgtp1,शल्लक,2,1
881,eicwgihgtp1,शहजादा,3,1
882,eicwgihgtp1,शहज़ादा,4,0
883,eicwgihgtp1,शान,3,1
884,eicwgihgtp1,शाहजादा,3,1
885,eicwgihgtp1,शाहज़ादा,3,1
886,eicwgihgtp1,शिखरी,4,0
887,eicwgihgtp1,शिखी,4,0
888,eicwgihgtp1,शिरत्राण,3,1
889,eicwgihgtp1,शिरस्त्र,2,1
890,eicwgihgtp1,शिरस्त्राण,1,1
891,eicwgihgtp1,शिष्टि,2,1
893,eicwgihgtp1,शीत,3,1
894,eicwgihgtp1,शीतऋतु,2,1
895,eicwgihgtp1,शीतकाल,4,0
896,eicwgihgtp1,शून्य,5,0
897,eicwgihgtp1,शूर,3,1
898,eicwgihgtp1,शूरवीर,3,1
899,eicwgihgtp1,शेखी,3,1
900,eicwgihgtp1,शेख़ी,2,1
901,eicwgihgtp1,शेर,4,0
902,eicwgihgtp1,शैली,3,1
903,eicwgihgtp1,सखी,4,0
905,eicwgihgtp1,सचमुच,3,1
908,eicwgihgtp1,सत्यतः,2,1
909,eicwgihgtp1,संपुट,3,1
910,eicwgihgtp1,संपूर्णतः,2,1
911,eicwgihgtp1,संपूर्णतया,3,1
912,eicwgihgtp1,सप्रयोजन,5,0
913,eicwgihgtp1,समाप्त,5,0
914,eicwgihgtp1,सम्पुट,3,1
915,eicwgihgtp1,सरदी,3,1
916,eicwgihgtp1,सरासर,3,1
919,eicwgihgtp1,सर्दी,3,1
920,eicwgihgtp1,सहचरी,3,1
921,eicwgihgtp1,सहयोग,4,0
922,eicwgihgtp1,सहायता,3,1
923,eicwgihgtp1,सहेली,3,1
924,eicwgihgtp1,साखि,3,1
925,eicwgihgtp1,साखी,3,1
926,eicwgihgtp1,सातवाँ,2,1
927,eicwgihgtp1,साहिल,3,1
928,eicwgihgtp1,सिर्फ,5,0
929,eicwgihgtp1,सिर्फ़,3,1
930,eicwgihgtp1,सिवाय,3,1
931,eicwgihgtp1,सिंह,5,0
932,eicwgihgtp1,सुत,3,1
933,eicwgihgtp1,सूचना,5,0
934,eicwgihgtp1,सूत,3,1
935,eicwgihgtp1,सूरमा,3,1
936,eicwgihgtp1,सेहत,3,1
937,eicwgihgtp1,स्कंधी,2,1
938,eicwgihgtp1,स्कन्धी,2,1
939,eicwgihgtp1,स्किन,5,0
940,eicwgihgtp1,स्ट्रेस,2,1
941,eicwgihgtp1,स्नेह,5,0
942,eicwgihgtp1,स्वास्थ्य,2,1
945,eicwgihgtp1,हकीकतन,2,1
946,eicwgihgtp1,हक़ीक़तन,1,1
947,eicwgihgtp1,हमजोली,2,1
948,eicwgihgtp1,हरकत,3,1
949,eicwgihgtp1,हरगिज,3,1
950,eicwgihgtp1,हरजा,3,1
951,eicwgihgtp1,हरज़ा,2,1
952,eicwgihgtp1,हर्जा,3,1
953,eicwgihgtp1,हर्ज़ा,2,1
955,eicwgihgtp1,हलचल,4,0
956,eicwgihgtp1,हस्पताल,2,1
957,eicwgihgtp1,हानि,3,1
958,eicwgihgtp1,हास्पिटल,3,1
960,eicwgihgtp1,हिस्सा,2,1
961,eicwgihgtp1,हेमऋतु,2,1
962,eicwgihgtp1,हेली,3,1
963,eicwgihgtp1,हॉस्पिटल,3,1
964,eicwgihgtp1,अली,3,1
965,eicwgihgtp1,अविगत,3,1
966,eicwgihgtp1,अश्रान्त,2,1
967,eicwgihgtp1,असिद्ध,2,1
968,eicwgihgtp1,आक्षेप,4,0
969,eicwgihgtp1,इसलिए,5,0
970,eicwgihgtp1,उक्ष,3,1
971,eicwgihgtp1,उथलपुथल,3,1
972,eicwgihgtp1,एकक,4,0
973,eicwgihgtp1,कालान्तर,3,1
974,eicwgihgtp1,किनारा,3,1
975,eicwgihgtp1,खिसिआना,2,1
976,eicwgihgtp1,गर्भित,2,1
977,eicwgihgtp1,गुलामी,3,1
978,eicwgihgtp1,गौरवमय,4,0
979,eicwgihgtp1,चंद,4,0
980,eicwgihgtp1,चाम,4,0
981,eicwgihgtp1,चिंतनशील,3,1
982,eicwgihgtp1,ज़द,3,1
983,eicwgihgtp1,ज़रूर,3,1
984,eicwgihgtp1,ज़िम्मादार,2,1
985,eicwgihgtp1,टेन्शन,2,1
986,eicwgihgtp1,ठिठुरना,1,1
987,eicwgihgtp1,तक़्सीम,2,1
988,eicwgihgtp1,त्योहार,3,1
989,eicwgihgtp1,दफ्तर,3,1
990,eicwgihgtp1,दरअसल,3,1
991,eicwgihgtp1,नख़्ल,1,1
992,eicwgihgtp1,निकाह,3,1
994,eicwgihgtp1,नियत,3,1
995,eicwgihgtp1,पंजीकरण,3,1
996,eicwgihgtp1,पीछू,3,1
997,eicwgihgtp1,प्रतीति,2,1
998,eicwgihgtp1,प्राविधिक,2,1
1000,eicwgihgtp1,बंकिम,3,1
1002,eicwgihgtp1,बदनसीब,2,1
1003,eicwgihgtp1,बर्खास्त,3,1
1004,eicwgihgtp1,बिही,4,0
1005,eicwgihgtp1,मगरूरी,2,1
1006,eicwgihgtp1,मन,5,0
1007,eicwgihgtp1,महज,3,1
1008,eicwgihgtp1,मुफ्त,3,1
1009,eicwgihgtp1,मूलतः,2,1
1010,eicwgihgtp1,मृदुता,2,1
1012,eicwgihgtp1,रणथंभौर,2,1
1013,eicwgihgtp1,राजकुंवर,3,1
1014,eicwgihgtp1,रीत,3,1
1015,eicwgihgtp1,वल्लि,3,1
1016,eicwgihgtp1,विधान,5,0
1017,eicwgihgtp1,विलम्ब,4,0
1019,eicwgihgtp1,शफरुक,2,1
1020,eicwgihgtp1,शिकरत,3,1
1021,eicwgihgtp1,शिरत्रान,2,1
1023,eicwgihgtp1,सातवीं,2,1
1024,eicwgihgtp1,सिवा,3,1
1025,eicwgihgtp1,सिंहकर्मा,3,1
1026,eicwgihgtp1,हरगिज़,3,1
1027,eicwgihgtp1,हाथ,5,0
1028,eicwgihgtp2,36,5,0
1029,eicwgihgtp2,XXXVI,5,0
1030,eicwgihgtp2,अकड़ना,5,0
1031,eicwgihgtp2,अकेला,5,0
1032,eicwgihgtp2,अग,3,1
1033,eicwgihgtp2,अंगना,2,1
1034,eicwgihgtp2,अगम,3,1
1035,eicwgihgtp2,अगम्य,3,1
1036,eicwgihgtp2,अगुआ,3,1
1037,eicwgihgtp2,अगुआई,3,1
1038,eicwgihgtp2,अगुवा,3,1
1039,eicwgihgtp2,अगुवाई,3,1
1040,eicwgihgtp2,अघ्रिप,1,1
1041,eicwgihgtp2,अचुरा,3,1
1043,eicwgihgtp2,अंजरपंजर,5,0
1044,eicwgihgtp2,अंजल,3,1
1046,eicwgihgtp2,अंजलि,3,1
1047,eicwgihgtp2,अंजलिपुट,3,1
1048,eicwgihgtp2,अँजली,4,0
1049,eicwgihgtp2,अंजली,3,1
1050,eicwgihgtp2,अँजुरी,3,1
1051,eicwgihgtp2,अंजुरी,2,1
1052,eicwgihgtp2,अंजुल,3,1
1053,eicwgihgtp2,अंजुली,3,1
1054,eicwgihgtp2,अजूह,2,1
1055,eicwgihgtp2,अजोड़,3,1
1056,eicwgihgtp2,अज्ञेय,4,0
1057,eicwgihgtp2,अंझा,3,1
1059,eicwgihgtp2,अञ्जरपञ्जर,3,1
1060,eicwgihgtp2,अञ्जलि,1,1
1061,eicwgihgtp2,अटित,2,1
1062,eicwgihgtp2,अतः,4,0
1063,eicwgihgtp2,अंत,5,0
1064,eicwgihgtp2,अंतःकरण,4,0
1065,eicwgihgtp2,अंतर,5,0
1066,eicwgihgtp2,अंतस्,2,1
1067,eicwgihgtp2,अतिकाल,4,0
1069,eicwgihgtp2,अतिवेला,3,1
1070,eicwgihgtp2,अतुलनीय,5,0
1071,eicwgihgtp2,अतुलित,2,1
1072,eicwgihgtp2,अदा,4,0
1073,eicwgihgtp2,अंदाज,5,0
1074,eicwgihgtp2,अंदाज़,5,0
1075,eicwgihgtp2,अदृढ़,4,0
1076,eicwgihgtp2,अद्रि,2,1
1077,eicwgihgtp2,अद्वितीय,4,0
1078,eicwgihgtp2,अद्वैत,3,1
1079,eicwgihgtp2,अधपका,4,0
1080,eicwgihgtp2,अधबुध,1,1
1081,eicwgihgtp2,अधिनाथ,3,1
1082,eicwgihgtp2,अधिनायक,4,0
1083,eicwgihgtp2,अधिष्ठाता,2,1
1084,eicwgihgtp2,अध्वग,3,1
1085,eicwgihgtp2,अनतपा,2,1
1086,eicwgihgtp2,अनध्याय,2,1
1087,eicwgihgtp2,अनन्यसाधारण,2,1
1088,eicwgihgtp2,अनपका,3,1
1089,eicwgihgtp2,अनभिज्ञ,4,0
1090,eicwgihgtp2,अनभ्यस्त,2,1
1091,eicwgihgtp2,अनसीझा,3,1
1092,eicwgihgtp2,अनीक,1,1
1093,eicwgihgtp2,अनीश,1,1
1094,eicwgihgtp2,अनु,3,1
1095,eicwgihgtp2,अनुग,2,1
1096,eicwgihgtp2,अनुचर,5,0
1097,eicwgihgtp2,अनुचारक,3,1
1098,eicwgihgtp2,अनुचारी,5,0
1099,eicwgihgtp2,अनुज्ञा,4,0
1100,eicwgihgtp2,अनुत्तम,2,1
1101,eicwgihgtp2,अनुपम,4,0
1102,eicwgihgtp2,अनुपमा,5,0
1103,eicwgihgtp2,अनुपमित,3,1
1104,eicwgihgtp2,अनुपमेय,3,1
1105,eicwgihgtp2,अनुबंध,2,1
1106,eicwgihgtp2,अनुबन्ध,3,1
1107,eicwgihgtp2,अनुभवरहित,4,0
1108,eicwgihgtp2,अनुभवहीन,5,0
1109,eicwgihgtp2,अनुमति,5,0
1110,eicwgihgtp2,अनुयायी,5,0
1112,eicwgihgtp2,अनुरक्ति,2,1
1113,eicwgihgtp2,अनुरति,2,1
1114,eicwgihgtp2,अनुराग,4,0
1115,eicwgihgtp2,अनुव्रजन,3,1
1116,eicwgihgtp2,अनुशय,2,1
1117,eicwgihgtp2,अनुसार,5,0
1118,eicwgihgtp2,अनुहरिया,1,1
1119,eicwgihgtp2,अनुहार,4,0
1120,eicwgihgtp2,अनूप,2,1
1121,eicwgihgtp2,अनेकता,5,0
1122,eicwgihgtp2,अनेकत्व,4,0
1123,eicwgihgtp2,अनेहा,2,1
1124,eicwgihgtp2,अनोकह,1,1
1125,eicwgihgtp2,अनोखा,5,0
1126,eicwgihgtp2,अन्त,5,0
1127,eicwgihgtp2,अन्तःकरण,4,0
1128,eicwgihgtp2,अन्तर,5,0
1129,eicwgihgtp2,अन्तस्,2,1
1130,eicwgihgtp2,अपक्व,3,1
1131,eicwgihgtp2,अपदस्थ,3,1
1132,eicwgihgtp2,अपदेश,3,1
1133,eicwgihgtp2,अपरा,3,1
1134,eicwgihgtp2,अपराजिता,5,0
1135,eicwgihgtp2,अपरिणत,5,0
1136,eicwgihgtp2,अपरिपक्व,3,1
1137,eicwgihgtp2,अपर्णा,4,0
1138,eicwgihgtp2,अपूर्व,3,1
1139,eicwgihgtp2,अपेक्षिता,5,0
1140,eicwgihgtp2,अप्रतिम,4,0
1141,eicwgihgtp2,अप्रतिमान,3,1
1142,eicwgihgtp2,अप्रतिरूप,3,1
1143,eicwgihgtp2,अप्रतुल,3,1
1144,eicwgihgtp2,अबला,4,0
1145,eicwgihgtp2,अंबा,4,0
1146,eicwgihgtp2,अबार,2,1
1147,eicwgihgtp2,अंबुजासना,3,1
1148,eicwgihgtp2,अबेर,4,0
1149,eicwgihgtp2,अब्जवाहना,1,1
1150,eicwgihgtp2,अब्जा,2,1
1151,eicwgihgtp2,अब्धिज,1,1
1152,eicwgihgtp2,अब्धिजा,2,1
1153,eicwgihgtp2,अभव,2,1
1154,eicwgihgtp2,अभागा,4,0
1155,eicwgihgtp2,अभागे,4,0
1156,eicwgihgtp2,अभिकांक्षा,4,0
1157,eicwgihgtp2,अभिकाम,3,1
1158,eicwgihgtp2,अभिख्या,3,1
1159,eicwgihgtp2,अभिख्यान,3,1
1160,eicwgihgtp2,अभिचर,4,0
1161,eicwgihgtp2,अभिजन,3,1
1162,eicwgihgtp2,अभिध्या,1,1
1163,eicwgihgtp2,अभिप्रीति,1,1
1164,eicwgihgtp2,अभिमत,2,1
1165,eicwgihgtp2,अभिमतता,3,1
1166,eicwgihgtp2,अभिमति,2,1
1167,eicwgihgtp2,अभिमति,3,1
1168,eicwgihgtp2,अभिरति,3,1
1169,eicwgihgtp2,अभिरमण,2,1
1170,eicwgihgtp2,अभिरुचि,2,1
1171,eicwgihgtp2,अभिलाख,3,1
1172,eicwgihgtp2,अभिलाखना,2,1
1173,eicwgihgtp2,अभिलाखा,3,1
1174,eicwgihgtp2,अभिलाष,2,1
1175,eicwgihgtp2,अभिलाषा,5,0
1176,eicwgihgtp2,अभिलास,3,1
1177,eicwgihgtp2,अभिलासा,5,0
1178,eicwgihgtp2,अभिसर,3,1
1179,eicwgihgtp2,अभिसर,1,1
1180,eicwgihgtp2,अभिसारी,2,1
1181,eicwgihgtp2,अभीप्सा,2,1
1182,eicwgihgtp2,अभीष्टता,3,1
1183,eicwgihgtp2,अभीष्टा,2,1
1184,eicwgihgtp2,अभूत,3,1
1185,eicwgihgtp2,अभेड़ा,2,1
1186,eicwgihgtp2,अभेरा,2,1
1187,eicwgihgtp2,अभ्यनुज्ञा,3,1
1188,eicwgihgtp2,अभ्यागम,3,1
1189,eicwgihgtp2,अम,3,1
1190,eicwgihgtp2,अमंद,3,1
1191,eicwgihgtp2,अमनि,2,1
1193,eicwgihgtp2,अमन्द,3,1
1194,eicwgihgtp2,अमल,4,0
1195,eicwgihgtp2,अमला,3,1
1196,eicwgihgtp2,अमस,2,1
1197,eicwgihgtp2,अमृतमालिनी,2,1
1198,eicwgihgtp2,अमेय,2,1
1199,eicwgihgtp2,अमेव,2,1
1200,eicwgihgtp2,अम्बा,3,1
1201,eicwgihgtp2,अम्बुजासना,2,1
1202,eicwgihgtp2,अम्मा,5,0
1203,eicwgihgtp2,अम्माँ,3,1
1204,eicwgihgtp2,अम्मां,5,0
1205,eicwgihgtp2,अम्मीं,5,0
1206,eicwgihgtp2,अयोग,4,0
1207,eicwgihgtp2,अरमान,4,0
1208,eicwgihgtp2,अरिष्ट,3,1
1209,eicwgihgtp2,अर्क,3,1
1210,eicwgihgtp2,अर्थी,3,1
1211,eicwgihgtp2,अर्द्धांगिनी,4,0
1212,eicwgihgtp2,अर्द्धाङ्गिनी,4,0
1213,eicwgihgtp2,अर्धशिक्षित,2,1
1214,eicwgihgtp2,अर्धांगिनी,4,0
1215,eicwgihgtp2,अर्धाङ्गिनी,4,0
1216,eicwgihgtp2,अर्वण,2,1
1217,eicwgihgtp2,अर्सा,5,0
1218,eicwgihgtp2,अलफ,3,1
1219,eicwgihgtp2,अलबेला,2,1
1220,eicwgihgtp2,अलसेट,1,1
1221,eicwgihgtp2,अलहन,5,0
1222,eicwgihgtp2,अलार,3,1
1223,eicwgihgtp2,अली,2,1
1224,eicwgihgtp2,अलेख,1,1
1225,eicwgihgtp2,अलेखा,1,1
1226,eicwgihgtp2,अल्ला,3,1
1227,eicwgihgtp2,अल्हड़,4,0
1229,eicwgihgtp2,अवकाश,5,0
1230,eicwgihgtp2,अवकृष्ट,5,0
1231,eicwgihgtp2,अवक्रय,3,1
1232,eicwgihgtp2,अवतरणिका,2,1
1233,eicwgihgtp2,अवतरणी,3,1
1235,eicwgihgtp2,अवन,3,1
1236,eicwgihgtp2,अवभासिनी,2,1
1237,eicwgihgtp2,अवराधक,2,1
1238,eicwgihgtp2,अवली,2,1
1239,eicwgihgtp2,अवली,3,1
1241,eicwgihgtp2,अवलोभन,4,0
1242,eicwgihgtp2,अवसर,5,0
1243,eicwgihgtp2,अवस्था,5,0
1244,eicwgihgtp2,अवस्थान,3,1
1245,eicwgihgtp2,अवस्थापन,4,0
1246,eicwgihgtp2,अविक्रांत,2,1
1247,eicwgihgtp2,अविक्रान्त,2,1
1248,eicwgihgtp2,अविगत,2,1
1249,eicwgihgtp2,अविदग्ध,2,1
1250,eicwgihgtp2,अविद्या,3,1
1251,eicwgihgtp2,अविमुक्त,2,1
1252,eicwgihgtp2,अविरोधी,3,1
1253,eicwgihgtp2,अवेद्य,3,1
1254,eicwgihgtp2,अवेर,3,1
1255,eicwgihgtp2,अव्युत्पन्न,2,1
1256,eicwgihgtp2,अशृत,3,1
1257,eicwgihgtp2,अश्म,3,1
1258,eicwgihgtp2,अष्टभुजा,5,0
1259,eicwgihgtp2,असाधारण,5,0
1260,eicwgihgtp2,असामी,1,1
1261,eicwgihgtp2,असिद्ध,2,1
1262,eicwgihgtp2,असु,3,1
1265,eicwgihgtp2,अस्थिपंजर,4,0
1266,eicwgihgtp2,अस्थिपञ्जर,4,0
1267,eicwgihgtp2,अस्मिता,4,0
1268,eicwgihgtp2,अहक,2,1
1269,eicwgihgtp2,अहमियत,5,0
1270,eicwgihgtp2,अहवाल,3,1
1271,eicwgihgtp2,अहि,3,1
1272,eicwgihgtp2,आकांक्षा,4,0
1275,eicwgihgtp2,आकार,5,0
1276,eicwgihgtp2,आकारीठ,3,1
1277,eicwgihgtp2,आकाश,4,0
1278,eicwgihgtp2,आकृति,5,0
1279,eicwgihgtp2,आख्या,3,1
1280,eicwgihgtp2,आख्याति,3,1
1281,eicwgihgtp2,आघ,2,1
1282,eicwgihgtp2,आघु,1,1
1283,eicwgihgtp2,आजि,2,1
1284,eicwgihgtp2,आज्ञापालक,5,0
1285,eicwgihgtp2,आदमी,5,0
1286,eicwgihgtp2,आदर,5,0
1288,eicwgihgtp2,आदिशक्ति,5,0
